ENTITY_CD,ENTITY_NAME,County,District Code,District Name,ACC_YEAR,ACCOUNTABILITYMEASURE,ACC_NAME
421001060005,EAGLE HILL MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level MATH,Migrant
421001060006,WELLWOOD MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level MATH,Migrant
421001060007,MOTT ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421001060007,MOTT ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level MATH,Migrant
421001060008,ENDERS ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421001060008,ENDERS ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level MATH,Migrant
421101060001,K C HEFFERNAN ELEMENTARY SCHOOL,42,1101,Marcellus CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421101060001,K C HEFFERNAN ELEMENTARY SCHOOL,42,1101,Marcellus CSD,2015,Elementary/Middle-Level MATH,Black or African American
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,Elementary/Middle-Level MATH,Migrant
421201040001,ROCKWELL ELEMENTARY SCHOOL,42,1201,Onondaga CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421201040001,ROCKWELL ELEMENTARY SCHOOL,42,1201,Onondaga CSD,2015,Elementary/Middle-Level MATH,Asian or Native Hawaiian/Other Pacific Islander
421201040001,ROCKWELL ELEMENTARY SCHOOL,42,1201,Onondaga CSD,2015,Elementary/Middle-Level MATH,Migrant
421201040002,WHEELER ELEMENTARY SCHOOL,42,1201,Onondaga CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060001,NATE PERRY ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060002,CHESTNUT HILL MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060004,ELMCREST ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421501060004,ELMCREST ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060005,LIVERPOOL MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060009,CHESTNUT HILL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060010,LIVERPOOL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421501060010,LIVERPOOL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,General Education
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Asian or Native Hawaiian/Other Pacific Islander
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Black or African American
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Hispanic or Latino
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Male
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Economically Disadvantaged
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Multiracial
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Not White
421501060012,MORGAN ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421501060012,MORGAN ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060013,SOULE ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421501060013,SOULE ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421501060013,SOULE ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060014,SOULE ROAD MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421501060014,SOULE ROAD MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060015,LONG BRANCH ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421501060015,LONG BRANCH ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060016,DONLIN DRIVE ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421501060016,DONLIN DRIVE ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421501060019,WILLOW FIELD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421501060019,WILLOW FIELD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level MATH,Migrant
421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level MATH,Migrant
421504020001,LYNCOURT SCHOOL,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421504020001,LYNCOURT SCHOOL,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level MATH,Migrant
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Migrant
421601060003,WATERMAN ELEMENTARY SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421601060003,WATERMAN ELEMENTARY SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Black or African American
421601060003,WATERMAN ELEMENTARY SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Hispanic or Latino
421601060003,WATERMAN ELEMENTARY SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421601060003,WATERMAN ELEMENTARY SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Migrant
421601060003,WATERMAN ELEMENTARY SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Multiracial
421601060004,STATE STREET INTERMEDIATE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421601060004,STATE STREET INTERMEDIATE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421601060004,STATE STREET INTERMEDIATE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Migrant
421601060005,SKANEATELES MIDDLE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421601060005,SKANEATELES MIDDLE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level MATH,Migrant
421800010003,CLARY MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010004,BELLEVUE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010006,VAN DUYN ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800010006,VAN DUYN ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010008,EDWARD SMITH K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010010,ROBERTS K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010011,MEACHEM ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010012,LEMOYNE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010013,SALEM HYDE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800010013,SALEM HYDE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010015,HUNTINGTON K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010020,DANFORTH MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010025,HUGHES ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421800010025,HUGHES ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010028,SEYMOUR DUAL LANGUAGE ACADEMY,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010031,HURLBUT W SMITH K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Students with Disabilities
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Asian or Native Hawaiian/Other Pacific Islander
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Hispanic or Latino
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,White
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Female
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Not Economically Disadvantaged
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Multiracial
421800010040,HENNINGER HIGH SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Not Black or African American
421800010041,DELAWARE ACADEMY,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Asian or Native Hawaiian/Other Pacific Islander
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010058,EXPEDITIONARY LEARNING MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800010058,EXPEDITIONARY LEARNING MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010060,WESTSIDE ACADEMY AT BLODGETT,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,All Students
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Students with Disabilities
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Asian or Native Hawaiian/Other Pacific Islander
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Black or African American
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Hispanic or Latino
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,White
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Economically Disadvantaged
421800010070,SYRACUSE LATIN SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Multiracial
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,All Students
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Students with Disabilities
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,American Indian or Alaska Native
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Asian or Native Hawaiian/Other Pacific Islander
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Black or African American
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Hispanic or Latino
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,White
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Economically Disadvantaged
421800010072,DELAWARE PRIMARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Multiracial
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Limited English Proficient
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Multiracial
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level MATH,Migrant
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,Elementary/Middle-Level MATH,Migrant
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level MATH,Migrant
421902040002,TULLY ELEMENTARY SCHOOL,42,1902,Tully CSD,2015,Elementary/Middle-Level MATH,Migrant
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Migrant
420101060001,EAST HILL ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420101060001,EAST HILL ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420101060001,EAST HILL ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420101060001,EAST HILL ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Migrant
420101060001,EAST HILL ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Multiracial
420101060003,STONEHEDGE ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Migrant
420101060005,ONONDAGA ROAD ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420101060005,ONONDAGA ROAD ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420101060005,ONONDAGA ROAD ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Migrant
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Black or African American
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Migrant
420101060008,WEST GENESEE MIDDLE SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Migrant
420101060011,CAMILLUS MIDDLE SCHOOL,42,0101,West Genessee CSD,2015,Elementary/Middle-Level Science,Migrant
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Black or African American
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060002,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420303060002,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060003,CICERO ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420303060003,CICERO ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420303060003,CICERO ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420303060003,CICERO ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060008,SMITH ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420303060008,SMITH ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420303060008,SMITH ROAD ELEMENTARY SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060010,NORTH SYRACUSE JUNIOR HIGH SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420303060010,NORTH SYRACUSE JUNIOR HIGH SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,General Education
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Black or African American
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Migrant
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Multiracial
420303060011,ROXBORO ROAD MIDDLE SCHOOL,42,0303,North Syracuse CSD,2015,Elementary/Middle-Level Science,Not White
420401060000,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Migrant
420401060002,FREMONT ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420401060002,FREMONT ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420401060002,FREMONT ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420401060002,FREMONT ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Migrant
420401060003,EAST SYRACUSE ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420401060003,EAST SYRACUSE ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Migrant
420401060004,WOODLAND ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Migrant
420401060004,WOODLAND ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Multiracial
420401060009,MINOA ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420401060009,MINOA ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Black or African American
420401060009,MINOA ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420401060009,MINOA ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Migrant
420401060009,MINOA ELEMENTARY SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Multiracial
420401060010,PINE GROVE MIDDLE SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420401060010,PINE GROVE MIDDLE SCHOOL,42,0401,East Syracuse-Minoa CSD,2015,Elementary/Middle-Level Science,Migrant
420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Migrant
420411060002,JAMESVILLE ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420411060002,JAMESVILLE ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420411060002,JAMESVILLE ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420411060002,JAMESVILLE ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Migrant
420411060003,MOSES DEWITT ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420411060003,MOSES DEWITT ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420411060003,MOSES DEWITT ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Migrant
420411060003,MOSES DEWITT ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Multiracial
420411060004,TECUMSEH ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420411060004,TECUMSEH ELEMENTARY SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Migrant
420411060005,JAMESVILLE-DEWITT MIDDLE SCHOOL,42,0411,Jamesville-Dewitt CSD,2015,Elementary/Middle-Level Science,Migrant
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Migrant
